pdp_url,product_name,regular_price,price_was,percentage_discount,product_description,breadcrumb,rating,review,image,alchole_percentage,ingredient,allergens,alchol_by_volume,instock,nutritions
https://www.gall.nl/jc-boisset-bourgogne-pinot-noir-rood-75cl-168890.html,JC Boisset Bourgogne Pinot Noir,18.99,,,Jean-Claude Boisset is een rijzende ster in de Bourgogne. Deze pinot noir is zijn visitekaartje. Heerlijk fris met licht rood fruit zoals frambozen en aardbei en aardse tonen van paddenstoelen.,Home > Wijn > Rode wijn > Fruitige rode wijn,4.3,4,https://static.gall.nl/images/IMG_680951_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/louis-bernard-c%C3%B4tes-du-rh%C3%B4ne-blanc-wit-75cl-107050.html,Louis Bernard Côtes du Rhône Blanc,8.99,,,"Witte Côte du Rhône gemaakt van grenache blanc aangevuld met andere typische Rhône-druiven zoals bourboulenc, clairette en roussanne. Fris en bloemig met appel en perzik.",Home > Wijn > Witte wijn > Fruitige witte wijn,4.3,8,https://static.gall.nl/images/IMG_681287_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/m.-chapoutier-crozes-hermitage-rood-75cl-138592.html,M. Chapoutier Crozes Hermitage,20.99,,,Hermitage wordt ook wel gezien als de Grand Cru van de noordelijke Rhône. De aparte appellatie Crozes-Hermitage grenst aan Hermitage. Letterlijk en figuurlijk.,Home > Wijn > Rode wijn,4.0,2,https://static.gall.nl/images/IMG_681333_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/studio-by-miraval-blanc-wit-75cl-151874.html,Studio by Miraval Blanc,19.99,13.49,25%,Met deze wijn ben je slechts één handshake verwijderd van Brad Pitt. Miraval is namelijk het domein dat hij ooit aankocht met Angelina Jolie. De wijnen worden gemaakt door de Rhône-familie Perrin.,Home > Wijn > Witte wijn > Fruitige witte wijn,4.4,8,https://static.gall.nl/images/IMG_681354_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/tenuta-moraia-il-pacchia-rood-75cl-102083.html,Tenuta Moraia Il Pacchia,13.49,,,Il Pacchia betekent 'het geschenk uit de hemel'. Deze wijn komt uit het Toscaanse Maremma en is gemaakt van de lokale sangiovese die afhankelijk van de oogst word aangevuld met merlot of cabernet sauvignon.,Home > Wijn > Rode wijn > Stevige rode wijn,,,https://static.gall.nl/images/IMG_681691_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/rocca-sveva-ripasso-valpolicella-superiore-rood-75cl-257303.html,Rocca Sveva Ripasso Valpolicella Superiore,22.99,,,"De basis Valpolicella wijn krijgt een tweede vergisting op de schillen van de Amarone-druiven. Dit her-passeren van de wijn noemen ze: Ripasso. Krachtig met kersen, bramen en vanille.",Home > Wijn > Rode wijn > Stevige rode wijn,3.5,2,https://static.gall.nl/images/IMG_681901_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/terre-di-verona-valpolicella-rood-75cl-259713.html,Terre di Verona Valpolicella,7.79,,,In het noordoosten van Italië tussen Venetië en het romantische Verona worden heerlijk sappige wijnen gemaakt met opwekkende zuren en barstensvol rood fruit. Zo ook deze Valpolicella.,Home > Wijn > Rode wijn > Fruitige rode wijn,4.3,38,https://static.gall.nl/images/IMG_681919_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/umani-ronchi-casal-di-serra-wit-75cl-414611.html,Umani Ronchi Casal di Serra,16.99,,,"Levendige en biologisch gecertificeerde Verdicchio dei Castelli di Jesi. Fruitig en lichtvoetig met tonen van appel, nectarine en perzik. Hij is verfrissend met een minerale touch. Schenk hem bij pasta vongole of bij andere Italiaanse specialiteiten met schaal- of schelpdieren.",Home > Wijn > Witte wijn > Frisse witte wijn,,,https://static.gall.nl/images/IMG_900682_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/san-silvestro-barolo-patres-magnum-cadeauverpakking-rood-150cl-405361.html,San Silvestro Barolo Patres Magnum Cadeauverpakking,47.49,,,Het Latijnse woord 'patres' betekent vader. Deze Barolo wordt gezien als de vader van alle wijnen die door San Silvestro worden gemaakt. Hij is het vlaggenschip van het wijnhuis dat 36 verschillende wijnen op de markt brengt.,Home > Wijn > Rode wijn > Stevige rode wijn,4.7,3,https://static.gall.nl/images/IMG_682572_500.png,"14,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,150CL,True,
https://www.gall.nl/p-puglia-rosato-satone-rose-75cl-461199.html,P Puglia Rosato Satone,9.29,,,"De rose bestaat voor 60% uit negroamaro en 40% primitivo. Hij ruikt naar rood fruit en bloesem, de smaak is fris en zacht. Lekker voor bij de barbecue of een zomerse pastasalade.",Home > Wijn > Rosé wijn,5.0,2,https://static.gall.nl/images/IMG_2297505_500.png,12%,"Ingrediënten: Druiven, geconcentreerde druivenmost, conserveringsmiddel: sulfieten; stabilisatoren: bevat carboxymethylcellulose en/of arabische gom.",,75CL,True,
https://www.gall.nl/ironstone-reserve-old-vine-zinfandel-rood-75cl-166278.html,Ironstone Reserve Old Vine Zinfandel,26.49,,,"Gemaakt van druiven uit 5 verschillende oude wijngaarden. Dankzij de leeftijd van de druivenstokken krijgt de wijn extra complexiteit, smaak en kracht.",Home > Wijn > Rode wijn > Soepele rode wijn,4.0,2,https://static.gall.nl/images/IMG_682294_500.png,15%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/marques-de-riscal-rioja-reserva-rood-75cl-330094.html,Marqués de Riscal Rioja Reserva,20.49,,,"De benchmark voor Rioja. De winery van Marqués de Riscal staat bekend om zijn uitzonderlijke architectuur, ontworpen door dezelfde architect als het Guggenheim museum in Bilbao: Frank Gehry.",Home > Wijn > Rode wijn > Stevige rode wijn,4.7,44,https://static.gall.nl/images/IMG_2182019_500.png,"14,3%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/kopke-10-years-old-tawny-in-cadeauverpakking-rood-75cl-464635.html,Kopke 10 Years Old Tawny in Cadeauverpakking,31.19,26.65,25%,"Deze tawny port is een blend van verschillende oogstjaren waarvan de gemiddelde leeftijd ten minste 10 jaar is. Je proeft noten, specerijen, gedroogd fruit en honing.",Home > Port en sherry > Port,4.5,13,https://static.gall.nl/images/IMG_1921936_500.png,20%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/joseph-drouhin-bourgogne-chardonnay-wit-75cl-169781.html,Joseph Drouhin Bourgogne Chardonnay,19.99,,,"Klassieke witte Bourgogne, uiteraard gemaakt van 100% chardonnay. Rond mondgevoel met tegelijkertijd frisheid: perzik, appel en citrusfruit. Maison Joseph Drouhin is een familiebedrijf uit Beaune.",Home > Wijn > Witte wijn > Fruitige witte wijn,4.4,48,https://static.gall.nl/images/IMG_680983_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/costa-di-bussia-dolcetto-dalba-rood-75cl-163104.html,Costa di Bussia Dolcetto d'Alba,14.69,,,"Dolcetto is een niet te missen druif in de Langhe. In Alba wordt hij op grote schaal aangeplant en heeft er zelfs een eigen beschermd herkomstgebied: Dolcetto d’Alba. Schenk hem bij parmaham, pastagerechten of een steak tartare.",Home > Wijn > Rode wijn > Fruitige rode wijn,,,https://static.gall.nl/images/IMG_681560_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/di-majo-norante-falanghina-wit-75cl-258563.html,Di Majo Norante Falanghina,10.89,,,"Molise ligt in de ‘kuit’ van de laars. Hier worden wijnen gemaakt van obscure inheemse druiven zoals falanghina. Je proeft de smaak van perzik, abrikoos en amandelen. Heerlijk bij pasta met vis.",Home > Wijn > Witte wijn > Volle witte wijn,4.2,5,https://static.gall.nl/images/IMG_681510_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/ch%C3%A2teau-leoube-rose-rose-75cl-163309.html,Château Léoube Rosé,21.29,,,Rosé uit de Provence met een ziltige afdronk. Dat heeft alles te maken met de locatie van de wijngaarden: die liggen direct aan de Middellandse Zee. Daarom fantastisch bij vis of een ceviche.,Home > Wijn > Rosé wijn,4.3,6,https://static.gall.nl/images/IMG_681262_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/marques-de-riscal-reserva-magnum-cadeauverpakking-rood-150cl-120324.html,Marques de Riscal Reserva Magnum Cadeauverpakking,46.89,,,Rioja Reserva van een van de meest toonaangevende producenten van heel Spanje. Beroemd geworden door de adembenemende architectuur en natuurlijk vanwege de uitstekende wijnen. In dubbele flesmaat.,Home > Wijn > Rode wijn,4.9,8,https://static.gall.nl/images/IMG_682519_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,150CL,True,
https://www.gall.nl/rocca-sveva-nottefonda-rood-75cl-257338.html,Rocca Sveva Nottefonda,17.59,,,"Bijzondere blend van Corvina, Pinot Noir en Merlot, waarbij de druiven volgens een eeuwenoude traditie indrogen op rieten matten. Hierdoor krijg je een stevige, geconcentreerde wijn.",Home > Wijn > Rode wijn > Stevige rode wijn,5.0,1,https://static.gall.nl/images/IMG_681902_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/frescobaldi-nipozzano-chianti-rufina-riserva-rood-75cl-259551.html,Frescobaldi Nipozzano Chianti Rufina Riserva,19.29,,,Chianti Rufina vernoemd naar het domein van de familie Frescobaldi waar de sangiovese druiven vandaan komen voor deze wijn: Castello Nipozzano. Hij is extra lang gerijpt op eikenhouten vaten.,Home > Wijn > Rode wijn > Stevige rode wijn,3.0,8,https://static.gall.nl/images/IMG_681794_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/costa-di-bussia-barolo-riserva-rood-75cl-161772.html,Costa di Bussia Barolo Riserva,44.59,,,"De term Riserva slaat niet alleen op de lange rijpingstijd van 36 maanden op Slavonische eikenhouten vaten en vervolgens op fles, maar ook op de kwaliteit van de wijn.",Home > Wijn > Rode wijn > Stevige rode wijn,5.0,3,https://static.gall.nl/images/IMG_681559_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/planeta-frappato-rood-75cl-258679.html,Planeta Frappato,17.49,16.49,25%,"In het zuiden van Sicilië vind je de DOC Sicilia Vittoria. Daar maakt men deze wijn van de inheemse en schaarse frappato-druif. Zacht, maar met body en lichtrood zomerfruit. Licht gekoeld drinken.",Home > Wijn > Rode wijn > Fruitige rode wijn,3.0,1,https://static.gall.nl/images/IMG_681513_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/alasia-dolcetto-dacqui-rood-75cl-259195.html,Alasia Dolcetto d'Acqui,8.19,,,"Heerlijke Noord-Italiaanse wijn die je ook licht gekoeld kan schenken. Dolcetto is fruitig, licht en heeft weinig tannines. Heerlijk in combinatie met carpaccio of steak tartare.",Home > Wijn > Rode wijn,4.0,4,https://static.gall.nl/images/IMG_681583_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/estrella-rosado-dulce-rose-75cl-309532.html,Estrella Rosado Dulce,4.99,,,"Zoete rosé uit Spanje gemaakt van moscatel en garnacha. Met rood fruit, honing, perzik en citroen. De ideale rosé om te schenken bij een salade met vers fruit of bij patisserie met room.",Home > Wijn > Rosé wijn,4.5,25,https://static.gall.nl/images/IMG_308729_500.png,"8,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/espigueiro-vinho-verde-wit-75cl-359785.html,Espigueiro Vinho Verde,9.99,,,De ideale wijn voor een zomerse dag. Licht alcoholisch en gemaakt om makkelijk te drinken. Verfrissend met de smaak van groene appel en limoen. Gevaarlijk dorstlessend!,Home > Wijn > Witte wijn > Frisse witte wijn,4.7,3,https://static.gall.nl/images/IMG_682064_500.png,11%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/piccini-rosso-di-montalcino-rood-75cl-257664.html,Piccini Rosso di Montalcino,14.99,,,"De Rosso di Montalcino is het kleine broertje van de wereldberoemde Brunello. Hij wordt ook gemaakt van sangiovese. Met rode kersen, chocola en pittige zuren. Heerlijk bij pasta, pizza of ossobuco.",Home > Wijn > Rode wijn > Fruitige rode wijn,4.5,6,https://static.gall.nl/images/IMG_692861_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/masi-frescaripa-bardolino-rood-75cl-259063.html,Masi Frescaripa Bardolino,9.99,,,Bardolino Classico is gelegen aan de zuidoostelijke oever van het Gardameer in Veneto. Deze heerlijke fruitige rode wijn smaakt naar kersen en zit boordevol sap. Lekker om licht gekoeld te serveren.,Home > Wijn > Rode wijn > Fruitige rode wijn,4.2,41,https://static.gall.nl/images/IMG_692865_500.png,12%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/vidal-fleury-condrieu-wit-75cl-110337.html,Vidal-Fleury Condrieu,43.99,,,"Nog altijd worden de beste viognier-wijnen gemaakt in Condrieu. In dit geval rijpt 50% van de wijn op hout. Je ontdekt bloemen, abrikoos, perzik, hazelnoot en amandel.",Home > Wijn > Witte wijn > Volle witte wijn,4.7,3,https://static.gall.nl/images/IMG_681303_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/la-chablisienne-chablis-c%C3%B4te-de-lechet-wit-75cl-101338.html,La Chablisienne Chablis Côte de Léchet,31.29,,,100% chardonnay die slechts deels rijpt op eikenhouten vaten. Hierdoor behoudt de wijn zijn frisheid en belangrijker nog de mineraliteit van de kalkrijke bodem.,Home > Wijn > Witte wijn > Fruitige witte wijn,4.0,1,https://static.gall.nl/images/IMG_680836_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/zonin-amarone-della-valpolicella-rood-75cl-111457.html,Zonin Amarone della Valpolicella,25.29,,,Een van de meest beroemde en iconische wijnen van heel Italië. Gemaakt van ingedroogde druiven. Zeer krachtig en sterk alcoholisch met concentratie en spierballen.,Home > Wijn > Rode wijn > Stevige rode wijn,4.7,83,https://static.gall.nl/images/IMG_681873_500.png,"15,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/oveja-negra-gran-reserva-chardonnay-wit-75cl-437875.html,Oveja Negra Gran Reserva Chardonnay,7.99,,,"Deze Chileense Gran Reserva Chardonnay komt van de eigen wijngaarden van het merk Oveja Negra. We zitten dicht bij de kust in de Valle de Colchagua. Ideaal voor verkoeling en dus voor de aanplant van chardonnay. Je proeft ananas, mango en vanille. Heerlijk bij gerookte zalm of gebraden kip. ",Home > Wijn > Witte wijn,4.5,4,https://static.gall.nl/images/IMG_1398953_500.png,"13,5%",Ingrediënten:,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/the-drift-moveable-feast-rood-75cl-422096.html,The Drift Moveable Feast,21.99,,,"Prestige cuvée van de opvallende Zuid-Afrikaanse wijnmaker Bruce Jack. De wijn is een blend van 53% shiraz, 19% tannat, 16% malbec en 12% touriga nacional. Hij is rijk, complex en krachtig met zwarte bessen, peper en pure chocola. Heerlijk bij wild.",Home > Wijn > Rode wijn > Stevige rode wijn,,,https://static.gall.nl/images/IMG_1107725_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/vi%C3%B1a-mayor-ribera-del-duero-gran-reserva-rood-75cl-307939.html,Viña Mayor Ribera Del Duero Gran Reserva,26.49,,,"In totaal rijpt deze Ribera del Duero Gran Reserva vijf jaar, waarvan twee op hout. Je proeft rijpe bramen en frambozen met groene kruiden, specerijen en leer.",Home > Wijn > Rode wijn > Stevige rode wijn,,,https://static.gall.nl/images/IMG_308716_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/mathilde-chapoutier-selection-duzes-rose-rose-75cl-118486.html,Mathilde Chapoutier Selection d'Uzès Rosé,13.99,,,Zuid-Franse rosé gemaakt van grenache noir en cinsault. Fruitig en bloemig met,Home > Wijn > Rosé wijn,4.0,1,https://static.gall.nl/images/IMG_681073_500.png,"12,5%",Bevat sulfiet,,75CL,True,
https://www.gall.nl/alasia-brachetto-dacqui-rose-75cl-256641.html,Alasia Brachetto d'Acqui,8.99,,,"Piemontese mousserende zoete wijn met slechts 5% alcohol. Friszoet, licht en vrolijk. Je proeft de smaak van aardbeien, frambozen, rozenblaadjes en een lichte bubbel.",Home > Wijn > Rosé wijn,4.7,24,https://static.gall.nl/images/IMG_681564_500.png,"5,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/argento-single-block-malbec-bio-rood-75cl-405493.html,Argento Single Block Malbec Bio,26.49,,,Bij Argento deed men onderzoek naar de bodemgesteldheden van hun wijngaarden in Altamira. Van een van de beste percelen komt deze Single Block Malbec.,Home > Wijn > Rode wijn > Stevige rode wijn,,,https://static.gall.nl/images/IMG_308828_500.png,"14,5%",Contains sulfites,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/marques-de-gri%C3%B1on-valdepusa-petit-verdot-rood-75cl-408956.html,Marqués de Griñón Valdepusa Petit Verdot,32.49,,,De druif petit verdot wordt in Bordeaux vaak gezien als ‘het peper en zout van de blend’. Je vindt er dan ook zelden een 100% petit verdot. Mede omdat de druif in Bordeaux vaak moeite heeft om volledig rijp te worden. In Castilla-La Mancha heeft Marqués de Griñón daar geen last van. Zodoende maakt hij een wijn van 100% petit verdot. De druiven staan aangeplant op een kalkrijke kleibodem. Deze krachtige wijn rijpt 12 maanden op Franse eikenhouten vaten. Hij is bloemig met donkere bosvruchten en stevige tannines. ,Home > Wijn > Rode wijn > Stevige rode wijn,,,https://static.gall.nl/images/IMG_685491_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/mucho-mas-blanco-magnum-wit-150cl-165506.html,Mucho Más Blanco Magnum,16.99,,,"Het Spaanse Castilla-La Mancha is het grootste wijngebied ter wereld. Van verdejo, sauvignon blanc en chardonnay maakt men ter plaatse deze veelzijdige witte wijn. In dubbele flesmaat.",Home > Wijn > Witte wijn > Fruitige witte wijn,5.0,1,https://static.gall.nl/images/IMG_1804248_500.png,"12,5%",,,150CL,True,
https://www.gall.nl/laroche-chablis-magnum-wit-150cl-111988.html,Laroche Chablis Magnum,45.79,,,"Dubbele flesmaat Chablis. Uiteraard gemaakt van chardonnay, maar dan wel fris en licht met de smaak van groene appel, citroen, een heel klein botertje en die typische kalkrijke mineraliteit.",Home > Wijn > Witte wijn,4.0,1,https://static.gall.nl/images/IMG_680849_500.png,"12,5%",Contains sulfites,Sulfur Dioxide and Sulfits,150CL,True,
https://www.gall.nl/la-chapelle-de-potensac-rood-75cl-144800.html,La Chapelle de Potensac,21.99,,,Tweede wijn van Château Potensac uit de Haut-Médoc. De naam La Chapelle is een verwijzing naar de kapel van de spitsloze kerk in het gehucht Potensac. Gemaakt door Michel Delon van Léoville las Cases.,Home > Wijn > Rode wijn > Stevige rode wijn,4.3,6,https://static.gall.nl/images/IMG_680772_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/planeta-santa-cecilia-rood-75cl-123102.html,Planeta Santa Cecilia,31.49,,,Siciliaanse prestigewijn gemaakt van de lokale held nero d’avola. Hij doet denken aan syrah met zijn stevige tannines en de smaak van zwarte bessen en,Home > Wijn > Rode wijn > Stevige rode wijn,,,https://static.gall.nl/images/IMG_1675171_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
